Name,Code,Altitude,Easting,Northing,Subregion,Region,Description,Longitude,Latitude
Roca 168,168,933.0,399118.0,4606731.0,Centenar,Frares Encantats,"Aquesta allargassada roca , situada a continuació de la roca 135, queda damunt del mateix del camí transversal que va del pas de la Portella al Montgròs pel coll de Port. Aquest camí talla en aquest punt el serrat de la Grip que continua més cap al sud en",1.7893295391277737,41.605917750401005
Roca 169,169,944.0,399142.0,4606750.0,Centenar,Frares Encantats,"Curiosament separada d'aquesta carena, hom troba aquesta solitària agulla situada molt a prop del camí del pas de la Portella al Montgròs pel coll de Port a la banda que dóna al torrent del Lloro.",1.7896142996325721,41.60609188306072
Roca 173,173,1.101,399478.0,4607126.0,Frares,Frares Encantats,"Seguint pel camí de la travessa dels Frares Encantats, més avall de la Cristobalitat inferior, es troba la roca 173. Aquesta roca també forma part del petit serrat que acaba al torrent del Lloro.",1.793582650906045,41.60952024885544
Roca 174 – Agulla d’en Charly,174,1.043,399040.0,4606982.0,Centenar,Frares Encantats,,1.7883513782894829,41.60816821215945
Roca 180,180,953.0,399161.0,4606844.0,Centenar,Frares Encantats,"Està a la mateixa carena de la roca de les Balmes, unida amb ellaper un collet.",1.7898264473403283,41.606940778975996
Roca 181 – La Piràmide,181,1.023,399004.0,4606991.0,Centenar,Frares Encantats,,1.7879179082207906,41.60824470562246
Roca 182,182,1.082,399460.0,4607103.0,Frares,Frares Encantats,Després la roca 182 i en direcció descendent es troba aquesta roca que és veïna del Barretet i de l'agulla Fàcil.,1.7933705295327578,41.60931086041008
Roca 188,188,1.062,399395.0,4607197.0,Frares,Frares Encantats,"Pujat per la canal del Lloro, poc abans d'arribar a aquesta agulla, hom veu a la dreta aquesta roca. Una mica més avall es troben les roques de la Patata i el Talp.",1.79257481337012,41.6101491668445
Roca 191,191,826.0,398878.0,4606045.0,Mranda del Príncep,,"Aquesta cota està al sud de la Miranda de les Agulles. S’hi arriba carenant des d’aquest en direcció sud orientant-se cap a l'esquerra, ja que per la dreta es va a la cova Tapiada. Després de passar per uns petites elevacions rocoses s'arriba a turó rocós que és la cota 191 situada quasi bé al final d’un petit serrat. En Josep Barberà ho descriu així ""sempre carenejant, farem cap a un monticle rocós (191), gairebé al final d'aquest serrat, que  mor en forma de cresta a les roques de la Desdentegada"". La cota 191 queda just al davant del cim de l’agulla de la Miranda de l’Arcada. Seguint la carena més avall s’arriba a la Desdentegada.",1.78656571062649,41.599709772069275
Roca 193,193,1.072,399327.0,4607212.0,Frares,Frares Encantats,Es troba a  la part de ponent de la Monja abocada al torrent que baixa de la Nina.,1.791756355408389,41.61027567239275
Roca 194 – Bastó del Frare,194,1.106,399461.0,4607194.0,Frares,Frares Encantats,,1.7933672561866805,41.61013046686949
Roca 2 del Serrat del Patriarca,352,1.14,401554.0,4606317.0,Sant Antoni,Sant Jeroni,Roca del Serrat del Patriarca,1.8186255899608312,41.60249364356995
Roca 211,211,1.16,400305.0,4606800.0,Comes,Ecos,,1.8035600700371182,41.60668823378652
Roca 226,226,1.167,400234.0,4606715.0,Comes,Ecos,,1.8027223309735916,41.605913911941585
Roca 228,228,1.127,400286.0,4606595.0,Comes,Ecos,,1.8033662143063338,41.604839770270445
Roca 229,229,1.107,400274.0,4606510.0,Comes,Ecos,,1.8032363828168452,41.604072819085125
Roca 232,232,1.12,400186.0,4606713.0,Comes,Ecos,,1.8021467440010686,41.605889901316964
Roca 272,272,902.0,399581.0,4606019.0,Naps,Ecos,,1.7950040592907979,41.59956435335227
Roca 273,273,930.0,399436.0,4606032.0,Roca Roja,Ecos,"Es una altre de les vàries cotes del serrat del Cabrit, es la més extrema de la secció",1.7932622953514374,41.59966317387296
Roca 276,276,892.0,399391.0,4606063.0,Roca Roja,Ecos,Des de la cota 273 surt una cadena de roques descendent (Roques 276-277-278) cap al Cavall dels Brucs. La cota 276 és la primera d’aquesta cadena al costat de la cota 273,1.7927172205373174,41.59993666933089
Roca 277,277,876.0,399370.0,4606069.0,Roca Roja,Ecos,Des de la cota 273 surt una cadena de roques descendent (Roques 276-277-278) cap al Cavall dels Brucs. La cota 277 es troba a continuació de la cota 276,1.7924642722528048,41.59998805482476
Roca 3 del Serrat del Patriarca,353,1.138,401562.0,4606303.0,Sant Antoni,Sant Jeroni,Roca del Serrat del Patriarca,1.8187238717945668,41.60236855469581
Roca 307 (Punta Solitud),307,1.085,400786.0,4606671.0,Sant Jeroni,Sant Jeroni,"Segons el mapa d'en Semir, aquesta roca – com també la 308 – rep el nom de Talaieta, però veritablement la Talaieta és la roca 308. En un mapa original d'en Josep Barberà, escrit a ma, anomena aquesta roca com Damunt de la Talaieta. També es coneix amb el",1.8093527107820893,41.60558646964013
Roca 314,314,1.064,400719.0,4606534.0,Sant Jeroni,Sant Jeroni,Agulla situada entre la roca 393 i la roca del coll de la Llum.,1.8085715236343205,41.60434440898477
Roca 324,324,1.194,401079.0,4606649.0,Serrat del Moro,,"Domina la capella de Sant Jeroni, formant un promontori d'on es gaudeix d'una magnífica vista vers el cim. Davalla pel repeu de la canal de Sant Jeroni i mirant aplomats es pot veure l'agulla de la Pera.",1.8128718498224166,41.605424711362595
Roca 332,332,1.14,401387.0,4606409.0,Sant Antoni,Sant Jeroni,"Queda abocada a la canal del Moro i a la dreta de la roca 378 o Dent. Aquesta canal, a la seva capçalera, forma una mena de ferradura. El cim de la roca 332 forma com una boleta.",1.8166068236428525,41.60330152849709
Roca 338 de la carena del Puntal de l’Albarda,338,1.1,401358.0,4606105.0,Albarda,Sant Jeroni,,1.8163089214047816,41.600560314236404
Roca 339 de la carena del Puntal de l’Albarda,339,1.101,401352.0,4606078.0,Albarda,Sant Jeroni,,1.816241381005988,41.60031642798971
Roca 340 de la carena del Puntal de l’Albarda,340,1.103,401340.0,4606044.0,Albarda,Sant Jeroni,,1.8161030094822577,41.600008762774486
Roca 341 de la carena del Puntal de l’Albarda,341,1.099,401335.0,4606007.0,Albarda,Sant Jeroni,,1.81604911380816,41.599674946261416
Roca 347,347,1.055,401504.0,4605932.0,Albarda,Sant Jeroni,Veïna del Cigronet,1.8180889733805972,41.59902040737315
Roca 349,349,1.11,401727.0,4606183.0,Sant Antoni,Sant Jeroni,,1.8207231793298229,41.60130823484846
Roca 357,357,1.122,401645.0,4606135.0,Sant Antoni,Sant Jeroni,,1.819747256689049,41.60086587980926
Roca 364,364,1.195,401339.0,4606620.0,Serrat del Moro,,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,1.8159961832612936,41.60519573001205
Roca 365,365,1.139,401326.0,4606689.0,Serrat del Moro,,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,1.8158288429717804,41.605815493219964
Roca 366,366,1.134,401323.0,4606701.0,Serrat del Moro,,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,1.8157908715919155,41.605923186729235
Roca 367,367,1.116,401294.0,4606723.0,Serrat del Moro,,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,1.8154392938997868,41.60611771951954
Roca 368,368,1.088,401292.0,4606767.0,Serrat del Moro,,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,1.8154080483511181,41.60651370798604
Roca 371,369,1.055,401306.0,4606897.0,Serrat del Moro,,,1.8155546130374314,41.60768613538052
Roca 372,370,1.015,401314.0,4606963.0,Serrat del Moro,,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,1.815639731296457,41.60828147792946
Roca 373,371,995.0,401315.0,4606938.0,Serrat del Moro,,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,1.815655848127447,41.608056467657526
Roca 374,374,1.212,400990.0,4606671.0,Serrat del Moro,,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",1.8118003668660048,41.60561179611328
Roca 375,375,1.171,401028.0,4606741.0,Serrat del Moro,,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",1.8122447405348043,41.606246882419306
Roca 376,376,1.145,401044.0,4606771.0,Serrat del Moro,,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",1.8124317608884943,41.60651902633628
Roca 377,377,1.122,401065.0,4606814.0,Serrat del Moro,,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",1.8126766288754068,41.606908859165074
Roca 384,384,902.0,401060.0,4605313.0,Vinya Nova,Magdalenes,Aquest roca es troba sota de la roca del Castellet en direcció sud-est alineada amb aquesta i la roca Mala de la qual està separada pel torrent de Sajolida,1.8128644189794798,41.59339119554117
Roca 385,385,1.095,401089.0,4606901.0,Serrat del Moro,,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",1.8129502316615396,41.6076952985266
Roca 386,386,1.076,401093.0,4606923.0,Serrat del Moro,,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",1.8129945945932224,41.607893911796694
Roca 387,387,1.077,401100.0,4606942.0,Serrat del Moro,,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",1.8130754493779888,41.60806588069303
Roca 393,393,1.014,400721.0,4606478.0,Sant Jeroni,Sant Jeroni,Es el primer contrafort i el més baix de les Talaies i toca el camí que ve del Camell.,1.8086047976976354,41.60384035869153
Roca 4 del Serrat del Patriarca,358,1.14,401552.0,4606257.0,Sant Antoni,Sant Jeroni,Roca del Serrat del Patriarca,1.8186114509145737,41.601953074469854
Roca 5 del Serrat del Patriarca,355,1.131,401540.0,4606229.0,Sant Antoni,Sant Jeroni,Roca del Serrat del Patriarca,1.8184720790052935,41.60169944425269
Roca 77,77,971.0,398739.0,4607000.0,Bola,,Aquesta agulla es troba en el límit d’aquesta secció i l’anterior a prop del coll que hi ha entre la Bola i la Bitlla. Des de la vessant és una agulla esvelta que recorda a un dit. Des de la cara nord hi un turó que la fa molt accessible.,1.7847367330144444,41.608292180986396
Roca 86,86,1.047,398835.0,4607156.0,Bola,,Aquesta agulla està situada sota el coll que formen la Boteruda del Gra i les Dues Puntes. Es troba al capdamunt del torrent de la Partió.,1.7858622654239886,41.60970917308629
Roca 87 (Miranda de les Bessones),87,1.001,398748.0,4607126.0,Bola,,"La Miranda de les Bessones és la cota 87 descrita per Josep Barberà. Es troba per damunt de la canal de les Bessones i veïna a la Corona de la Reina, la Panxeta i la Boteruda del Gra. De fet, és un petit turó des del qual es dominen les agulles del seu en",1.7848234260739955,41.60942798451381
