Name,Code,Altitude,Easting,Northing,Description,Subregion,Region,SourceURL
Roca de la Pitrada,394,1.033,400795.0,4606186.0,"Seguint pel camí del Camell vers el torrent de Migdia, es troba un fort repetjó i en arribar al seu collet hi ha aquesta roca formada per una cresta que s'acaba en un petit cim tocant pràcticament al camí.",Sant Jeroni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xv-sant-jeroni/
Miranda de Sant Jeroni,301-302,1.236,400965.0,4606645.0,"La cota 301, és el segon cim de Sant Jeroni, té un mirador, rodejat de baranes de ferro i una rosa dels vents. L'arribada a Sant Jeroni es per camins que es troben una mica abans el de Sant Joan, el del camí dels Francesos i el del torrent de  Santa Maria",Sant Jeroni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xv-sant-jeroni/
Les Gepes del Camell,315-316,1.092,400878.0,4605987.0,"Baixant del coll de l'Albarda Castella pel camí dels Francesos es veuen més avall unes roques isolades, relativament boterudes, que juntes donen la forma dún camell. Unes, les 315 i 316, formen les gepes.",Sant Jeroni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xv-sant-jeroni/
Agulleta d'en Pany,s/n,1.170,400992.0,4606411.0,"És al costat mateix del lloc on hi havia el restaurant de Sant Jeroni, a sota del mirador dedicat a Mossèn Cinto Verdaguer.",Sant Jeroni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xv-sant-jeroni/
El Sentinelleta,s/n,1.106,400958.0,4606294.0,"A la part oposada de la canal que porta a la roca de l'Ampolla hi ha la del Sentinella, curiosa roca que té una petita agulla adossada (és el ""fusell"" del Sentinella). No sobrepassa els 15 metres d’alçada.",Sant Jeroni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xv-sant-jeroni/
Agulla de Santa Cecília,s/n,932,401164.0,4606947.0,"A la part baixa del serrat de Sant Jeroni i per sobre de la confluència d'unes canals i per sota de les altes parets del serrat, es destaca aquesta petita agulla al costat de la qual passa la ferrata Tresina.",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Agulleta del Serradet de Sant Jeroni,328-329,1.152,401177.0,4606581.0,"Baixant la canal de Sant Jeroni al seu començament, a l¡esquerra es troba aquest serradet. Forma diversos turonets fins arribar a l’últim, que és la roca 329 o agulleta del Serradet de Sant Jeroni. Josep Barberà suggereix que aquesta agulleta pot identifi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
La Pera,s/n,1.111,401098.0,4606686.0,Està sota de les Foradades i adossada a la canal que baixa del cim de Sant Jeroni; gairebé als últims graons de les escales que arriben al punt culminant de Montserrat. Aquesta agulla està enganxa pel coll als cingles.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Mirador del Moro,330,1.200,401312.0,4606557.0,"El serrat del Moro resta unit al massís pel seu extrem Sud. A poca distància del coll d'unió s'aixeca aquest mirador (330), damunt del qual fou emplaçada, primer, l'estació superior del telefèric aeri de Sant Jeroni i avui l’estació de Telecomunicacions.",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Pont Natural,s/n,951,401150.0,4606888.0,"Diversos ponts naturals es troben a la muntava montserratina per aquest n'és un dels que es coneixen poc, puix no destaca per estar adossat a les parets baixes del serrat de Sant Jeroni, prop de la canal que descendeix del cim. Es difícil des localitzar-l",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 324,324,1.194,401079.0,4606649.0,"Domina la capella de Sant Jeroni, formant un promontori d'on es gaudeix d'una magnífica vista vers el cim. Davalla pel repeu de la canal de Sant Jeroni i mirant aplomats es pot veure l'agulla de la Pera.",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 364,364,1.201,401339.0,4606620.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 365,365,1.157,401338.0,4606663.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 366,366,1.140,401323.0,4606701.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 367,367,1.118,401294.0,4606723.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 368,368,1.087,401292.0,4606767.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 369,369,1.053,401306.0,4606888.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 372,372,1.015,401316.0,4606926.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 373,373,996,401318.0,4606963.0,Aquesta roca forma part del Serrat del Moro el qual compren les roques des del número 364 fins el 373. El Serrat del Moro està unit al massís pel seu extrem sud. A poca distància d’aquest coll hi ha el Mirador del Moro on actualment es troba l’estació de Telecomunicacions i antigament era l’estació superior de l’aeri de sant Jeroni. Vers el nord el serrat del Moro va perdent alçada amb petites graonades successives fins que en el seu extrem nord cau en un esperó tallat que domina el monestir de santa Cecília.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 374,374,1.212,400990.0,4606671.0,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 375,375,1.171,401028.0,4606741.0,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 376,376,1.145,401044.0,4606771.0,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 377,377,1.122,401065.0,4606814.0,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 385,385,1.095,401089.0,4606901.0,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 386,386,1.076,401093.0,4606923.0,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca 387,387,1.077,401100.0,4606942.0,"Conjunt de roques amb importants estimballs banda a banda. Estan al costat del mirador de Sant Jeroni seguint la carena en direcció nord. Totes les roques d'aquest serrat estan perfectament alineades i, quasi bé totes, van perden alçada progressivament fi",Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca de la Confluència,327,947,401182.0,4606881.0,Es ben bé a la confluència de torrents de les dues canals de Sant Jeroni.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca del Pas,s/n,1.106,401080.0,4606866.0,Roca que es troba al peu de la roca 377 orientada a la vessant oest del serrat de sant Jeroni (canal del Llum),Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Agulla de la Roser,s/n,1.102,401046.0,4606806.0,Roca que es troba més amunt de la roca de la Confluència al final de la cresta del serrat que separa la canal de Sant Jeroni i la ferrada Teresina,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roques de les Foradades,s/n,1.129,401135.0,4606721.0,Dues petites roques monolítiques situades a la carena que separa els torrents de la canal de sant Jeroni i el Pou de Glaç. No arriben als 10 metres d'alçada des del coll que les uneix.,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca del Referèndum,s/n,1.026,400980.0,4606805.0,Roca situada a sota de la roca del Pas,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Roca de l'1 d'octubre,s/n,1.006,400947.0,4606789.0,Roca situada a sota de la roca del Referèndum,Serrat del Moro,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvi-serrat-del-moro/
Agulla Migpartida,s/n,1.062,401736.0,4606068.0,Es troba en el lloc de confluència de dos caminis: un que va cap al Cavall Bernat i l'altre al torrent de Santa Maria.,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
El Montcau (Roca del Moro),331,1.206,401315.0,4606437.0,També és anomenada aquesta roca com la Roca del Moro o del Migdia. Un coll la uneix amb el Mirador del Moro.,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Ganivet dels Diables,360,982,401711.0,4606399.0,Mole rocosa que es troba a la part Nord del serrat de les Onze al qual està unit per un coll,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
La Barretina de Patriarques,356,1.111,401495.0,4606174.0,Aquesta roca té un coll amb la roca 355.,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Merlet de sota l'Ermita de Sant Antoni,s/n,1.090,401752.0,4606128.0,Agulla amb un merlet a sota de l'ermita de Sant Antoni.,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Miranda de Sant Antoni,348,1.091,401794.0,4606104.0,"Anant pel camí que va des de l'ermita de Sant Antoni cap al Cavall Bernat, trobem com a última roca d'aquesta secció la Miranda de Sant Antoni.",Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Parets dels Diables,s/n,1.049,401726.0,4606244.0,Adossada a la part est de la roca de les Onze. Sún unes parets espectaculars i d'alçada impressionants.,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Roca 1 del Serrat del Patriarca,354,1.146,401569.0,4606362.0,Aquesta roca està dedicada a Jaume Bonany i és la que té més alçada de tot el serrat del Patriarca,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Roca 2 del Serrat del Patriarca,352,1.140,401554.0,4606317.0,Roca del Serrat del Patriarca,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Roca 3 del Serrat del Patriarca,353,1.138,401562.0,4606303.0,Roca del Serrat del Patriarca,Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
Roca 332,332,1.140,401387.0,4606409.0,"Queda abocada a la canal del Moro i a la dreta de la roca 378 o Dent. Aquesta canal, a la seva capçalera, forma una mena de ferradura. El cim de la roca 332 forma com una boleta.",Sant Antoni,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xvii-sant-antoni/
